,Norway,NO1,NO2,NO3,NO4,NO5
2071-08-08 12:00:00,1.5692505,1.7171301,1.7408906,2.7439625,2.6342642,1.5215493
2071-08-09 12:00:00,2.2745304,1.6793582,2.6102633,2.367396,2.5778465,1.5767993
2071-08-10 12:00:00,1.5891981,1.1896874,2.9312682,2.2717,2.5100002,1.5774341
2071-08-11 12:00:00,1.2059937,1.1517128,2.1054778,2.3317823,1.7921803,1.6864047
2071-08-12 12:00:00,2.6570544,2.1050436,2.314826,3.2122838,1.9343629,1.7629653
2071-08-13 12:00:00,2.6325402,1.877358,2.7220454,2.5541577,2.1087296,1.6300206
2071-08-14 12:00:00,1.7264482,1.3888198,2.47475,2.2944927,2.290887,1.4231156
2071-08-15 12:00:00,1.4535489,1.1632694,1.9331828,2.2800183,2.6183212,1.2309793
2071-08-16 12:00:00,0.7213291,0.6757765,1.3658998,2.6641614,2.9382834,1.1082702
2071-08-17 12:00:00,1.106218,1.0294067,2.590117,3.04163,3.0021248,1.3303561
2071-08-18 12:00:00,3.2243893,2.6476684,4.8870697,2.996559,3.0009615,2.075846
2071-08-19 12:00:00,1.6420465,1.4483083,3.675131,2.1823542,3.1519392,2.1772861
2071-08-20 12:00:00,1.2730865,1.451327,2.8877318,2.4172366,2.7273734,1.4482104
2071-08-21 12:00:00,1.4599897,1.376462,3.0305521,2.199018,2.1320074,2.485773
2071-08-22 12:00:00,2.170389,2.0441182,3.9221423,3.0268514,2.2997484,2.4545746
2071-08-23 12:00:00,2.6605163,2.5270681,4.099884,4.4808903,3.2577825,2.035543
2071-08-24 12:00:00,3.6393368,2.488717,3.7536705,2.7996988,3.760078,1.7384359
2071-08-25 12:00:00,2.3414683,2.049467,3.2574077,2.7073627,3.3138871,2.678634
2071-08-26 12:00:00,1.5524533,1.5176493,3.346131,2.448784,2.8810441,2.7422931
2071-08-27 12:00:00,1.1260381,1.0514654,2.8007653,2.2414057,2.5287044,1.748132
2071-08-28 12:00:00,1.2980547,1.3958747,3.6690795,2.7105103,2.2362869,1.7571748
2071-08-29 12:00:00,1.5653198,1.3580581,3.4135723,2.6794934,2.5498903,2.1632826
2071-08-30 12:00:00,1.2847911,1.0976901,3.7108917,2.428908,2.4282568,1.5450709
