,Norway,NO1,NO2,NO3,NO4,NO5
2036-02-08 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-08 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-09 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-09 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-09 07:30:00,16.857143,17.907122,18.579216,14.736984,5.3604198,18.148
2036-02-09 10:30:00,115.59132,111.56765,102.74786,112.97539,32.84329,140.86847
2036-02-09 13:30:00,55.357143,59.50774,71.47965,73.346054,10.963452,99.628
2036-02-09 16:30:00,0.31071427,0.37151703,2.332122,0.7558348,0.0,2.694
2036-02-09 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-09 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-10 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-10 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-10 07:30:00,14.907143,14.986842,27.91279,16.643627,6.6193624,19.848
2036-02-10 10:30:00,52.55184,80.088356,169.59789,120.077286,34.292133,146.02669
2036-02-10 13:30:00,20.057142,48.985294,115.79651,74.79353,8.9024105,111.364
2036-02-10 16:30:00,0.29642856,0.44388545,4.322311,0.8476212,0.0,3.392
2036-02-10 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-10 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-11 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-11 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-11 07:30:00,36.585712,32.764706,31.750727,12.517953,5.0777607,24.652
2036-02-11 10:30:00,190.88861,177.10812,193.26201,81.40898,25.586163,165.32861
2036-02-11 13:30:00,113.22143,105.43886,140.35538,49.116695,6.6998444,119.666
2036-02-11 16:30:00,1.3714286,1.1958205,5.615916,0.7062388,0.0,3.897
2036-02-11 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-11 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-12 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-12 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-02-12 07:30:00,34.12143,28.305727,32.640987,8.190754,4.001944,21.16
2036-02-12 10:30:00,179.87012,151.01588,191.0625,61.515724,18.595663,141.09784
2036-02-12 13:30:00,108.51428,98.41254,137.00581,48.732494,4.380249,102.324
2036-02-12 16:30:00,1.5642858,1.4454334,6.0250726,0.9970826,0.0,3.484
