,Norway,NO1,NO2,NO3,NO4,NO5
1971-08-14 12:00:00,2.0232596,1.8201889,2.6118965,3.0918555,3.0845783,1.9397806
1971-08-15 12:00:00,1.3073697,1.442964,3.5560677,3.5190408,3.5900702,2.8092585
1971-08-16 12:00:00,1.7048664,1.5187804,2.6321518,3.5662093,4.0723243,2.1384764
1971-08-17 12:00:00,1.0018293,1.1396792,2.8637886,2.8832297,4.4246383,1.6471902
1971-08-18 12:00:00,1.6906126,1.4929637,3.5109453,1.9402355,2.3982975,1.8329797
1971-08-19 12:00:00,1.3001859,1.3520002,3.4241,1.9611979,2.112079,1.851718
1971-08-20 12:00:00,1.5975285,1.5236628,2.560224,2.4653237,2.1983247,1.5131648
1971-08-21 12:00:00,1.5856825,1.3711163,1.8540177,3.3485153,2.7281742,1.7008778
1971-08-22 12:00:00,1.870349,1.3957382,2.6684263,2.7624042,3.9847639,1.2711841
1971-08-23 12:00:00,1.1163952,1.1631966,2.8769677,2.5259004,3.1322005,2.3889349
1971-08-24 12:00:00,1.017078,1.1518054,2.8970885,2.5029716,2.0104098,1.7323905
1971-08-25 12:00:00,0.9854282,1.0025886,3.0125403,2.0158765,2.0238473,1.3490955
1971-08-26 12:00:00,1.2758596,1.0522612,2.1530898,1.6706679,2.1870997,1.1407938
1971-08-27 12:00:00,2.468528,1.8470591,2.4573781,2.0279834,2.1115217,1.4366274
1971-08-28 12:00:00,2.2267556,1.6269511,3.2743685,2.0994372,2.2259383,1.5288486
1971-08-29 12:00:00,2.0251102,1.6679784,2.8305128,2.0052464,3.149371,1.4784003
1971-08-30 12:00:00,1.8316865,1.3928518,2.162283,1.895237,2.2827075,1.1792818
1971-08-31 12:00:00,1.2092793,0.96565783,1.8014815,1.446265,3.767993,1.1000901
1971-09-01 12:00:00,1.34636,1.2685411,3.2971973,2.091169,3.8299935,1.509726
1971-09-02 12:00:00,1.0152618,1.3977529,3.4908504,2.3710015,4.165979,1.7184308
1971-09-03 12:00:00,2.204863,2.2204537,3.9519002,3.549541,4.788145,2.6827822
1971-09-04 12:00:00,3.6462228,2.8332934,3.1937518,4.2693386,6.622052,2.8617585
1971-09-05 12:00:00,2.125513,1.6196402,2.7502482,3.7984161,6.9757853,1.1476412
1971-09-06 12:00:00,1.8793888,1.4313303,2.1472857,2.9069846,5.6822524,1.2521322
1971-09-07 12:00:00,1.2667075,1.2560328,2.2609696,2.8787925,3.84573,0.94126815
1971-09-08 12:00:00,1.3211155,1.2581538,2.9243298,3.4169,2.7233634,2.504226
1971-09-09 12:00:00,2.0855947,1.5144272,2.8905294,2.4591982,3.22832,2.7824225
1971-09-10 12:00:00,2.4114652,1.7998403,3.848333,2.441008,3.1812932,3.1550581
1971-09-11 12:00:00,2.3322864,1.9708093,3.2480483,2.0848591,2.055453,2.3367102
1971-09-12 12:00:00,1.3478928,1.1952574,3.855995,2.8436637,2.5139523,1.7305318
1971-09-13 12:00:00,1.8536446,1.3991493,4.774021,3.5370593,4.3688436,2.4279168
1971-09-14 12:00:00,2.1004412,1.6399446,4.7954774,3.3072946,3.49358,2.436659
1971-09-15 12:00:00,3.5103338,2.897907,5.234354,5.0899773,3.465794,3.6789308
1971-09-16 12:00:00,2.691162,2.1635277,4.315414,3.1294649,3.8693495,2.3579135
1971-09-17 12:00:00,2.3919592,1.9063952,4.1752224,3.4968941,2.7401109,1.9949834
1971-09-18 12:00:00,1.5656679,1.4873817,2.6079142,4.016531,2.8987257,2.7386832
1971-09-19 12:00:00,1.2904766,1.485235,2.5561852,7.1592636,5.153123,2.249953
1971-09-20 12:00:00,2.0450668,1.8092425,2.8708613,3.5841346,3.9128888,1.5966582
1971-09-21 12:00:00,1.8843408,1.8778747,3.7882679,3.8077333,2.6911702,2.6854181
1971-09-22 12:00:00,2.4615622,2.1935823,2.7685404,2.7364244,3.4312177,1.5328424
1971-09-23 12:00:00,2.2963338,2.429388,5.7227464,6.5922394,4.867859,5.267956
1971-09-24 12:00:00,2.4706717,2.3476655,3.4158564,7.4780817,6.2314496,3.4958775
1971-09-25 12:00:00,1.1560353,1.1756349,3.205779,4.875227,5.560281,3.0535827
1971-09-26 12:00:00,1.516104,1.6957346,4.771001,4.046317,2.998663,4.1664915
1971-09-27 12:00:00,1.5358477,1.5206461,5.2226443,2.7108767,4.1542006,2.4944131
1971-09-28 12:00:00,1.8376424,2.0200233,5.590658,3.6541746,3.6858423,3.2903783
1971-09-29 12:00:00,1.7705712,1.9269458,6.066991,3.0145526,5.2636137,3.12182
1971-09-30 12:00:00,2.3236217,2.7822351,7.181269,5.2412977,6.064616,4.851484
1971-10-01 12:00:00,2.332029,2.483047,5.835308,4.447355,6.3836803,3.489591
1971-10-02 12:00:00,2.11802,2.233791,6.0530515,4.612314,3.784878,3.8878071
1971-10-03 12:00:00,2.5113888,2.5380366,6.0393157,4.426107,4.6469445,3.7412047
1971-10-04 12:00:00,3.411157,2.913618,3.9646084,5.127582,4.8289695,3.2639158
1971-10-05 12:00:00,2.6187665,2.26721,2.89086,2.9546647,3.9573336,2.210012
1971-10-06 12:00:00,0.83950007,0.8827622,1.828949,3.029501,3.7845745,1.7023972
1971-10-07 12:00:00,2.8914669,2.0750623,2.694516,2.612865,3.6463614,1.567568
1971-10-08 12:00:00,2.0019312,1.9347196,2.9000165,2.6583908,3.7039402,1.7213804
1971-10-09 12:00:00,0.99349934,0.9703048,2.8917878,3.364213,2.216411,2.715777
1971-10-10 12:00:00,2.4611871,2.1297402,3.9885824,3.7018447,2.7415848,2.7717435
1971-10-11 12:00:00,1.9314017,1.8595843,4.841257,3.364459,3.1362908,2.913323
1971-10-12 12:00:00,3.4052072,3.0806243,7.314695,4.8516393,4.1759505,4.0931454
1971-10-13 12:00:00,3.142599,3.0316172,4.8623776,6.2091722,4.490782,4.066554
1971-10-14 12:00:00,1.5754225,1.3957753,3.404699,3.6623394,4.173853,3.2540946
1971-10-15 12:00:00,1.669575,1.4432833,2.4314463,4.580504,4.4043736,2.8434784
1971-10-16 12:00:00,1.1098795,0.9824027,2.39652,4.0044894,5.7428946,2.6089725
1971-10-17 12:00:00,1.7672731,1.5268582,3.9784026,4.087703,5.205262,3.0509007
1971-10-18 12:00:00,2.12471,2.0041468,2.4843726,3.293178,5.0910854,1.5351688
1971-10-19 12:00:00,1.0705762,1.0940105,3.1113055,3.7934632,4.2739553,2.6868548
