,Norway,NO1,NO2,NO3,NO4,NO5
2036-06-30 12:00:00,2.1762335,2.3786116,2.8157096,4.0560684,5.675042,2.810132
2036-07-01 12:00:00,3.0737257,2.9077845,4.1435285,4.0507894,6.391827,3.4049776
2036-07-02 12:00:00,2.9111977,2.6633372,4.028239,4.175296,6.67704,2.8960884
2036-07-03 12:00:00,4.33971,4.4923773,4.3410034,4.756082,5.2578425,4.720365
2036-07-04 12:00:00,3.1625292,3.6701396,2.94479,4.227853,4.3637223,3.0294693
2036-07-05 12:00:00,3.338592,3.9333618,6.2872853,4.3366017,5.7476845,4.9629445
2036-07-06 12:00:00,3.4052002,3.311276,5.1062117,4.5516467,5.4915943,3.573393
2036-07-07 12:00:00,3.3399518,2.8189082,4.277363,3.6951618,4.8269596,3.3062851
2036-07-08 12:00:00,2.3391888,2.2729785,4.2984347,4.474186,4.481199,3.1939278
2036-07-09 12:00:00,3.7627437,3.518996,4.6195517,3.820118,4.8570557,3.908525
2036-07-10 12:00:00,4.538753,4.3257627,4.3311377,4.789684,6.2186184,5.739793
2036-07-11 12:00:00,4.599707,4.002161,5.515802,4.4078584,6.6801376,4.6584196
2036-07-12 12:00:00,1.9937662,2.0628228,3.1079862,4.012563,6.174496,2.1962235
2036-07-13 12:00:00,2.8314304,3.4154577,4.388126,4.8699226,4.8761024,3.2862792
2036-07-14 12:00:00,3.3544114,4.3239126,4.7769103,6.9128976,7.501337,4.366663
2036-07-15 12:00:00,2.49499,2.456859,3.332132,4.87958,11.220203,2.179919
2036-07-16 12:00:00,3.2345808,2.427449,3.645172,2.718082,9.995509,2.931798
2036-07-17 12:00:00,2.1936088,2.5684922,4.5373435,4.5119843,6.2665596,3.5042071
2036-07-18 12:00:00,2.1965237,2.4111369,3.3500423,3.720598,4.0439944,2.1898053
2036-07-19 12:00:00,3.9329476,4.0239177,7.337105,6.076049,4.4374337,6.94361
2036-07-20 12:00:00,3.592879,3.6838236,6.4307733,6.29212,4.5776515,6.3716817
2036-07-21 12:00:00,2.2594914,2.4010072,3.6094456,6.5572095,5.630585,4.9308047
2036-07-22 12:00:00,2.8921745,3.2451932,4.652537,6.624441,5.2295504,6.2184563
2036-07-23 12:00:00,3.39344,4.027328,3.8444605,6.1887975,5.6156693,4.0516315
2036-07-24 12:00:00,2.568342,2.4728503,3.8919575,3.6845493,5.2319407,4.6516714
2036-07-25 12:00:00,2.6738155,2.5445805,3.5578437,2.696312,4.272807,2.237843
2036-07-26 12:00:00,1.9307088,2.207752,2.87761,2.950179,3.6983242,2.935085
2036-07-27 12:00:00,1.6638005,1.6872226,2.0299914,2.7974956,3.118714,1.9113318
2036-07-28 12:00:00,1.3874309,1.3202705,1.9312831,2.066296,3.7291923,1.5968931
2036-07-29 12:00:00,2.384098,2.1463366,2.0563636,2.1788995,3.5029578,2.2832792
2036-07-30 12:00:00,1.3748702,1.3509749,2.8787725,2.9685454,5.4592357,2.592922
2036-07-31 12:00:00,1.7261381,1.5725412,1.8399657,2.949924,5.552374,1.8086865
2036-08-01 12:00:00,1.7003311,1.5896142,1.885044,2.6766567,4.936052,2.0108545
2036-08-02 12:00:00,1.6484754,1.5153507,2.3289106,3.8695135,5.6463976,2.0530539
2036-08-03 12:00:00,1.7179073,1.6956993,2.880437,3.03827,6.0652847,2.119865
2036-08-04 12:00:00,1.7152363,1.7687943,2.8039966,2.1527479,4.2074723,2.157519
2036-08-05 12:00:00,2.9137268,3.1094933,4.6160364,3.3667495,3.5998516,4.604011
2036-08-06 12:00:00,2.819974,3.298482,5.7930636,4.932385,4.043674,5.7907176
2036-08-07 12:00:00,3.955058,4.053541,4.756339,4.3842535,3.4513745,4.6642733
2036-08-08 12:00:00,1.7350452,2.1035328,3.0948756,3.219275,3.1816866,2.363765
2036-08-09 12:00:00,1.1543369,1.4860415,2.7080917,2.5876894,3.522552,1.9066384
2036-08-10 12:00:00,2.1517134,2.136614,3.6134477,3.25853,3.16897,2.4150717
2036-08-11 12:00:00,2.7671008,2.4519534,2.7433233,3.0266593,3.7427676,1.9471447
2036-08-12 12:00:00,2.7398624,2.4256516,3.9979808,2.47437,4.0361524,2.9012942
2036-08-13 12:00:00,2.8011193,2.4413252,3.6409082,2.5083654,3.3109858,2.4190414
2036-08-14 12:00:00,1.8717654,2.3214607,3.6092284,4.5793443,4.0394936,4.9253817
