,Norway,NO1,NO2,NO3,NO4,NO5
1971-10-10 12:00:00,2.9340472,3.3959985,6.446057,7.8489714,5.237483,5.599184
1971-10-11 12:00:00,2.5761504,3.04798,3.801497,8.7530365,6.937494,4.58784
1971-10-12 12:00:00,3.1269708,2.7063131,5.2656884,4.9264812,7.9296813,3.75687
1971-10-13 12:00:00,5.78047,4.9907265,6.7892103,4.874749,6.1470127,5.8952703
1971-10-14 12:00:00,1.9918562,2.1285381,3.3823352,5.715589,8.031889,3.0321388
1971-10-15 12:00:00,3.7496548,3.7655067,8.315743,7.108775,8.050384,7.092038
1971-10-16 12:00:00,6.905964,6.3591905,9.957099,10.015391,8.502405,8.310123
1971-10-17 12:00:00,1.9468105,2.4389498,3.87163,7.6237254,12.073701,3.8033125
1971-10-18 12:00:00,1.7400692,2.3671296,3.1294293,8.341589,11.210504,4.7690544
1971-10-19 12:00:00,1.5969653,1.666986,3.1088705,3.9606667,8.915336,2.5428557
1971-10-20 12:00:00,1.961169,2.216565,8.423255,5.1969695,5.402156,6.4339933
1971-10-21 12:00:00,4.5723248,5.3084946,10.99374,9.315009,7.36516,10.073065
1971-10-22 12:00:00,3.611413,3.4846282,6.163048,7.9766126,8.642285,6.320373
1971-10-23 12:00:00,2.574708,2.4955845,5.1640525,4.3881626,7.402863,3.8888428
1971-10-24 12:00:00,1.3252193,1.4561627,2.854084,3.6324186,5.3908625,2.0955064
1971-10-25 12:00:00,1.6435773,2.0369406,4.0275764,4.387443,3.814692,3.983271
